port_name,country,latitude,longitude
LA BAIE (PORT ALFRED),CA,48.333333,-70.883333
RIVIERE DU LOUP,CA,47.833333,-69.516667
QUEBEC,CA,46.816667,-71.216667
TROIS RIVIERES,CA,46.35,-72.55
MONTREAL,CA,45.516667,-73.55
SEPT ILES,CA,50.2,-66.383333
PORT DE BECANCOUR,CA,46.4,-72.383333
SARPSBORG,NO,59.266667,11.1
FREDRIKSTAD,NO,59.2,10.95
HALDEN,NO,59.116667,11.383333
EGERSUND,NO,58.45,6
REKEFJORD,NO,58.333333,6.266667
MANDAL,NO,58.016667,7.466667
PORSGRUNN,NO,59.15,9.666667
SKIEN,NO,59.2,9.6
MOSJOEN,NO,65.833333,13.2
MALM,NO,64.066667,11.233333
LEVANGER,NO,63.75,11.3
ARDALSTANGEN,NO,61.233333,7.716667
VAKSDAL,NO,60.483333,5.733333
ULVIK,NO,68.566667,16.266667
FANG-CHENG,CN,21.75,108.35
ZHANJIANG,CN,21.2,110.4
SODERHAMN,SE,61.3,17.083333
VAJA,SE,62.983333,17.716667
NORRKOPING,SE,58.583333,16.2
TEIGNMOUTH HARBOUR,GB,50.55,-3.5
POOLE HARBOUR,GB,50.683333,-1.95
DARTMOUTH HARBOUR,GB,50.35,-3.616667
FOWEY HARBOUR,GB,50.333333,-4.633333
COWES HARBOUR,GB,50.766667,-1.3
FAWLEY MARINE TERMINAL,GB,50.816667,-1.333333
LITTLEHAMPTON HARBOUR,GB,50.783333,-0.533333
NEWHAVEN HARBOUR,GB,50.783333,0.05
RYE HARBOUR,GB,50.933333,0.766667
MILFORD HAVEN,GB,51.716667,-5.033333
PUERTO DE PASAJES,ES,43.333333,-1.933333
SANTANDER,ES,43.466667,-3.783333
RIBADEO,ES,43.533333,-7.033333
FERROL,ES,43.483333,-8.233333
DEGRAD DES CANNES,GF,4.85,-52.266667
ROSTOCK,DE,54.1,12.133333
LUBECK-TRAVEMUNDE,DE,53.966667,10.883333
NEUSTADT,DE,54.1,10.816667
KAPPELN,DE,54.666667,9.933333
WOLGAST,DE,54.05,13.783333
BANDAR SERI BEGAWAN,BN,4.883333,114.883333
ULSAN,KR,35.45,129.4
KUNSAN,KR,35.983333,126.616667
MOKPO,KR,34.783333,126.383333
PYEONGTAEK HANG,KR,37,126.8
ITAJAI,BR,-26.916667,-48.633333
LAGUNA,BR,-28.5,-48.783333
RIO GRANDE,BR,-32.05,-52.083333
PELOTAS,BR,-31.783333,-52.333333
PORTO ALEGRE,BR,-30.033333,-51.233333
CABEDELO,BR,-6.966667,-34.833333
MACAE,BR,-22.366667,-41.766667
PORT DE ARACAJU,BR,-10.916667,-37.05
VITORIA,BR,-20.316667,-40.333333
SAO FRANCISCO,BR,-26.25,-48.633333
MUAR,MY,2.05,102.566667
MELAKA,MY,2.2,102.25
LUMUT,MY,4.233333,100.633333
TELUK ANSON,MY,4.016667,101.016667
JOHOR,MY,1.433333,103.9
HALDIA PORT,IN,22.016667,88.083333
CALCUTTA,IN,22.55,88.333333
CORINTO,NI,12.483333,-87.166667
GOLD RIVER,CA,49.683333,-126.116667
PORT ALBERNI,CA,49.233333,-124.816667
STEVESTON,CA,49.133333,-123.183333
NEW WESTMINSTER,CA,49.2,-122.916667
FRASER MILLS,CA,49.216667,-122.866667
PORT COQUITLAM,CA,49.266667,-122.783333
MISSION CITY,CA,49.116667,-122.25
SQUAMISH,CA,49.683333,-123.15
MONGLA,BD,22.466667,89.6
CHITTAGONG,BD,22.316667,91.816667
BANANA,CD,-5.983333,12.383333
BOMA,CD,-5.85,13.05
MATADI,CD,-5.816667,13.45
MERAUKE,ID,-8.483333,140.383333
DUONG DONG,VN,10.216667,103.966667
THANH HO CHI MINH,VN,10.766667,106.716667
DA NANG,VN,16.1,108.216667
HAI PHONG,VN,20.916667,106.683333
NGHE TINH,VN,18.766667,105.766667
VUNG TAU,VN,10.35,107.066667
PHU MY,VN,10.583333,107.033333
PORT DOVER,CA,42.783333,-80.2
PORT STANLEY,CA,42.666667,-81.2
AMHERSTBURG,CA,42.1,-83.1
WINDSOR,CA,42.316667,-83.033333
DOUALA,CM,4.05,9.683333
SALAWATI,ID,-1.35,130.983333
LAUNCESTON,AU,-41.45,147.116667
HOBART,AU,-42.883333,147.333333
PORT HUON,AU,-43.166667,146.983333
CHOSHI,JP,35.733333,140.85
MOJI KO,JP,33.95,130.966667
YATSUSHIRO KO,JP,32.5,130.533333
IMARI,JP,33.283333,129.883333
KINUURA KO,JP,34.85,136.95
FUKUI KO,JP,36.183333,136.1
CIUDAD BOLIVAR,VE,8.133333,-63.55
CARIPITO,VE,10.15,-63.033333
PALUA,VE,8.366667,-62.683333
PUERTO ORDAZ,VE,8.35,-62.716667
SONORA,CA,45.066667,-61.916667
ANNAPOLIS ROYAL,CA,44.75,-65.516667
WINDSOR,CA,45,-64.15
PORT BAYSIDE NB,CA,45.15,-67.133333
PORTO SANTANA,BR,-0.05,-51.183333
BELEM,BR,-1.45,-48.5
ITACOATIARA,BR,-3.15,-58.45
MANAUS,BR,-3.133333,-60.016667
VILA DO CONDE,BR,-1.55,-48.75
RIGA,LV,56.95,24.1
LIELUPE,LV,57,23.433333
SALACGRIVA,LV,57.7,24.366667
THOMASTON,US,44.066667,-69.183333
ROBINHOOD,US,43.85,-69.733333
BATH,US,43.916667,-69.816667
GARDINER,US,44.233333,-69.766667
AUGUSTA,US,44.316667,-69.766667
SACO,US,43.5,-70.45
KENNEBUNKPORT,US,43.366667,-70.466667
PORTSMOUTH,US,43.083333,-70.75
MACHIAS,US,44.716667,-67.466667
MILBRIDGE,US,44.533333,-67.883333
JACKSONVILLE,US,30.316667,-81.65
BRUNSWICK,US,31.15,-81.5
FERNANDINA BEACH,US,30.683333,-81.466667
MAYPORT,US,30.4,-81.433333
PAULSBORO,US,39.85,-75.25
GLOUCESTER,US,39.9,-75.133333
CAMDEN,US,39.95,-75.133333
BURLINGTON,US,40.083333,-74.866667
BRISTOL,US,40.1,-74.85
TRENTON,US,40.2,-74.766667
SALISBURY,US,38.366667,-75.6
HAVRE DE GRACE,US,39.533333,-76.083333
BALTIMORE,US,39.266667,-76.583333
ANNAPOLIS,US,38.983333,-76.483333
SOLOMONS ISLAND,US,38.316667,-76.45
WASHINGTON D.C.,US,38.866667,-77.033333
ALEXANDRIA,US,38.8,-77.033333
PINEY POINT,US,38.133333,-76.533333
YORKTOWN,US,37.233333,-76.5
WEST POINT,US,37.533333,-76.8
FREDERICKSBURG,US,38.3,-77.45
NORFOLK,US,36.85,-76.3
PORTSMOUTH,US,36.816667,-76.3
WARWICK,US,37.45,-77.416667
RICHMOND,US,37.533333,-77.416667
ELIZABETH CITY,US,36.3,-76.216667
HERTFORD,US,36.183333,-76.466667
PLYMOUTH,US,35.866667,-76.75
COLUMBIA,US,35.916667,-76.25
BELHAVEN,US,35.616667,-76.616667
WASHINGTON,US,35.55,-77.05
BAYBORO,US,35.15,-76.766667
WILMINGTON,US,34.233333,-77.95
SOUTHPORT,US,33.916667,-78.016667
GEORGETOWN,US,33.366667,-79.283333
CHARLESTON,US,32.783333,-79.916667
PORT ROYAL,US,32.366667,-80.683333
BEAUFORT,US,32.433333,-80.666667
SAVANNAH,US,32.083333,-81.083333
DARIEN,US,31.366667,-81.433333
PHILADELPHIA,US,39.95,-75.133333
BROOKLYN,US,40.666667,-74.016667
NEW YORK CITY,US,40.7,-74.016667
PATCHOGUE,US,40.75,-73.016667
YONKERS,US,40.933333,-73.9
NEWBURGH,US,41.5,-74
POUGHKEEPSIE,US,41.7,-73.95
KINGSTON,US,41.933333,-73.966667
CATSKILL,US,42.216667,-73.85
ALBANY,US,42.65,-73.75
RENSSELAER,US,42.65,-73.75
TROY,US,42.733333,-73.7
EDGEWATER,US,40.816667,-73.983333
WEEHAWKEN,US,40.766667,-74.016667
HOBOKEN,US,40.75,-74.016667
JERSEY CITY,US,40.716667,-74.033333
BAYONNE,US,40.683333,-74.1
GULFPORT SI,US,40.633333,-74.2
PORT SOCONY,US,40.55,-74.25
BAYWAY,US,40.633333,-74.2
GRASSELLI,US,40.616667,-74.2
CARTERET,US,40.583333,-74.216667
CHROME,US,40.566667,-74.216667
PORT READING,US,40.566667,-74.233333
SEWAREN,US,40.55,-74.25
MAURER,US,40.533333,-74.25
PERTH AMBOY,US,40.5,-74.266667
SALEM NJ,US,39.666667,-75.483333
NEW CASTLE,US,39.65,-75.566667
DEEPWATER POINT,US,39.7,-75.516667
WILMINGTON,US,39.733333,-75.55
MARCUS HOOK,US,39.816667,-75.416667
CHESTER,US,39.85,-75.35
QUINCY,US,42.25,-70.966667
TIVERTON,US,41.633333,-71.216667
PROVIDENCE,US,41.8,-71.4
STONINGTON,US,41.333333,-71.9
MYSTIC,US,41.35,-71.966667
NEW LONDON,US,41.35,-72.083333
NORWICH,US,41.516667,-72.083333
ESSEX,US,41.35,-72.383333
SOUTHPORT,US,41.133333,-73.283333
NORWALK,US,41.1,-73.416667
STAMFORD,US,41.033333,-73.55
PORT CHESTER,US,41,-73.666667
NEWBURYPORT,US,42.816667,-70.866667
ELLSWORTH,US,44.55,-68.416667
SANDYPOINT,US,44.516667,-68.816667
BUCKSPORT,US,44.566667,-68.783333
WINTERPORT,US,44.633333,-68.85
BANGOR,US,44.8,-68.766667
SEARSPORT,US,44.45,-68.916667
BELFAST,US,44.416667,-69
HUSUM,DE,54.483333,9.05
BRUNSBUTTEL ELBAHAFEN,DE,53.883333,9.166667
NORDENHAM,DE,53.483333,8.483333
OLDENBURG,DE,53.116667,8.216667
ITZEHOE,DE,53.916667,9.516667
NEUHAUS,DE,53.8,9.033333
OGDENSBURG,US,44.7,-75.5
ALEXANDRIA BAY,US,44.333333,-75.916667
CLAYTON,US,44.233333,-76.05
BURRIANA,ES,39.883333,-0.05
LA ROMANA,DO,18.416667,-68.966667
SAN PEDRO DE MACORIS,DO,18.45,-69.316667
SANTO DOMINGO,DO,18.466667,-69.883333
PUERTO DE HAINA,DO,18.416667,-70.016667
PUERTO DE HENCAN,HN,13.4,-87.45
CONVENT,US,30.016667,-90.833333
DEER PARK,US,29.75,-95.333333
ST. JAMES,US,29.983333,-90.933333
SOUTHWEST PASS,US,28.45,-90.7
TRI-CITY PORT,US,38.716667,-90.2
NORSWORTHY,US,29.733333,-95.2
PASADENA,US,29.716667,-95.216667
SINCO,US,29.716667,-95.233333
FREEPORT,US,28.95,-95.333333
PORT NECHES,US,30,-93.95
BEAUMONT,US,30.083333,-94.083333
CARRABELLE,US,29.85,-84.666667
APALACHICOLA,US,29.716667,-84.983333
MOBILE,US,30.683333,-88.116667
PASCAGOULA,US,30.35,-88.566667
MADISONVILLE,US,30.4,-90.15
PORT SULPHUR,US,29.483333,-89.683333
GRETNA,US,29.916667,-90.066667
NEW ORLEANS,US,29.95,-90.05
PORT OF MEMPHIS,US,35.066667,-90.166667
ST ROSE,US,29.95,-90.316667
RESERVE,US,30.05,-90.55
DESTREHAN,US,29.95,-90.366667
BATON ROUGE,US,30.45,-91.183333
MORGAN CITY,US,29.7,-91.216667
HAYMARK TERMINAL,US,30.133333,-93.316667
LAKE CHARLES,US,30.216667,-93.25
ORANGE,US,30.083333,-93.733333
BASSEIN,MM,16.783333,94.733333
RANGOON,MM,16.766667,96.166667
MOULMEIN HARBOR,MM,16.483333,97.616667
MERGUI,MM,12.433333,98.6
WENZHOU,CN,28.016667,120.65
ZHEN HAI,CN,29.95,121.7
JIANGYIN,CN,31.916667,120.233333
GAOGANG,CN,32.283333,119.85
YANGZHOU,CN,32.266667,119.433333
ZHENJIANG,CN,32.216667,119.433333
NANJING,CN,32.083333,118.75
WU HU,CN,31.333333,118.366667
ANKINGCHENG,CN,30.516667,117.033333
HANKOW,CN,30.583333,114.283333
WANXIAN,CN,30.816667,108.433333
CHUNG CHING,CN,29.566667,106.633333
DAGU TANGGU,CN,38.966667,117.666667
TIANJIN XIN GANG,CN,38.966667,117.833333
FUZHOU,CN,26.083333,119.3
NANTONG,CN,32,120.8
ZHANGJIANGANG,CN,31.966667,120.4
SHANGHAI,CN,31.216667,121.5
NINGBO,CN,29.883333,121.55
HAIMEN,CN,28.683333,121.45
SAGINAW,US,43.433333,-83.933333
AU SABLE,US,44.4,-83.316667
OSCODA,US,44.416667,-83.316667
CHEBOYGAN,US,45.65,-84.466667
SAULT STE MARIE,US,46.5,-84.35
BAY CITY,US,43.6,-83.866667
ALGONAC,US,42.616667,-82.516667
MARINE CITY,US,42.716667,-82.5
ST CLAIR,US,42.816667,-82.483333
PORT HURON,US,43,-82.433333
SOYO ANGOLA LNG TERMINAL,AO,-6.116667,12.333333
OPUA,NZ,-35.316667,174.116667
WHANGAREI,NZ,-35.8,174.433333
AUCKLAND,NZ,-36.85,174.766667
WANGANUI,NZ,-39.95,175.033333
BRIDGWATER,GB,51.133333,-3
BIDEFORD,GB,51.033333,-4.2
PADSTOW,GB,50.55,-4.933333
HUANGPUXINGANG,CN,23.05,113.5
GUANGZHOU,CN,23.116667,113.233333
HUANGPU,CN,23.083333,113.416667
UGASHIK,US,57.533333,-157.416667
BETHEL,US,60.816667,-161.716667
KWIGUK,US,62.733333,-164.466667
KOTLIK,US,63.033333,-163.55
HAMILTON,US,62.9,-163.916667
GREEN BAY,US,44.516667,-88.016667
DEPERE,US,44.45,-88.066667
OCONTO,US,44.9,-87.833333
MARINETTE,US,45.083333,-87.6
MENOMINEE,US,45.1,-87.6
ALGOMA,US,44.6,-87.433333
MANISTEE,US,44.25,-86.316667
LUDINGTON,US,43.95,-86.45
WHITE LAKE,US,43.383333,-86.35
MUSKEGON,US,43.233333,-86.266667
GRAND HAVEN,US,43.066667,-86.233333
HOLLAND,US,42.783333,-86.133333
SAUGATUCK,US,42.666667,-86.2
SOUTH HAVEN,US,42.4,-86.283333
ST JOSEPH,US,42.116667,-86.483333
MILWAUKEE,US,43.033333,-87.883333
SHEBOYGAN,US,43.75,-87.7
MANITOWOC,US,44.1,-87.65
MONTOIR,FR,47.3,-2.133333
TREGUIER,FR,48.783333,-3.233333
COGO,GQ,1.083333,9.7
GREYMOUTH,NZ,-42.433333,171.216667
WESTPORT,NZ,-41.75,171.6
MASSON,CA,45.533333,-75.416667
GATINEAU,CA,45.483333,-75.65
OTTAWA,CA,45.433333,-75.7
HULL,CA,45.433333,-75.7
CUMBERLAND,CA,45.516667,-75.4
VAUDREUIL,CA,45.4,-74.033333
OKA SUR LE LAC,CA,45.466667,-74.083333
HUDSON,CA,45.466667,-74.133333
ST PLACIDE,CA,45.533333,-74.2
ST ANDREWS EAST,CA,45.566667,-74.333333
CARILLON,CA,45.566667,-74.366667
CHUTE A BLONDEAU,CA,45.583333,-74.466667
GRENVILLE,CA,45.633333,-74.6
HAWKESBURY,CA,45.616667,-74.616667
FASSETT,CA,45.65,-74.866667
MONTEBELLO,CA,45.65,-74.933333
PAPINEAUVILLE,CA,45.616667,-75.016667
THURSO,CA,45.6,-75.233333
ROCKLAND,CA,45.55,-75.3
MARMAGAO,IN,15.433333,73.8
AZHIKAL (AZHIKKAL),IN,11.916667,75.3
MAGDALLA,IN,21.15,72.75
KANDLA,IN,23.033333,70.216667
BEDI,IN,22.516667,70.033333
KLAIPEDA,LT,55.716667,21.116667
AD DAKHLA,EH,23.7,-15.916667
ST ANICET,CA,45.133333,-74.366667
SOUTH LANCASTER,CA,45.133333,-74.5
LOWER LAKES TERMINAL,CA,44.733333,-75.466667
ROCKPORT,CA,44.383333,-75.933333
GANANOQUE,CA,44.333333,-76.166667
WOLFE ISLAND,CA,44.2,-76.433333
PORVOO,FI,60.3,25.633333
TORINA,FI,65.766667,24.166667
OULU,FI,65.016667,25.4
PUERTO CHACABUCO,CL,-45.466667,-72.833333
BAHIA DE VALDIVIA,CL,-39.8,-73.25
UMM QASR,IQ,30.016667,47.95
AL BASRAH,IQ,30.516667,47.833333
KHAWR AL ZUBAIR,IQ,30.183333,47.9
KHAWR AL ZUBAIR LNG TERMINAL,IQ,30.133333,47.916667
KARABANE,SN,12.566667,-16.666667
ST LOUIS,SN,16.016667,-16.516667
LYNDIANE,SN,14.166667,-16.166667
PUERTO SANTA CRUZ,AR,-50.016667,-68.516667
PUERTO GALLEGOS,AR,-51.616667,-68.966667
PARANA,AR,-31.716667,-60.533333
DIAMANTE,AR,-32.066667,-60.65
PUERTO SAN MARTIN,AR,-32.716667,-60.733333
VILLA CONSTITUCION,AR,-33.233333,-60.333333
SAN NICOLAS,AR,-33.333333,-60.233333
RAMALLO,AR,-33.483333,-60.016667
ZARATE,AR,-34.083333,-59.033333
CAMPANA,AR,-34.15,-58.966667
CONCORDIA,AR,-31.4,-58.033333
COLON,AR,-32.216667,-58.133333
VILLA CONSTITUCION,AR,-33.3,-60.333333
SANTA FE,AR,-31.65,-60.7
SAN LORENZO,AR,-32.75,-60.733333
ROSARIO,AR,-32.95,-60.633333
SAN PEDRO,AR,-33.583333,-59.816667
PUERTO IBICUY,AR,-33.75,-59.183333
CONCEPCION DEL URUGUAY,AR,-32.483333,-58.233333
PUERTO DESEADO,AR,-47.75,-65.9
RIO GRANDE,AR,-53.783333,-67.683333
AZOV,RU,47.1,39.433333
TEMRYUK,RU,45.35,37.35
SHAN T OU,CN,23.366667,116.683333
XIAMEN,CN,24.45,118.066667
PORT WELLER,CA,43.233333,-79.216667
TERNEUZEN,NL,51.35,3.816667
ANTWERPEN,BE,51.216667,4.4
BRUXELLES,BE,50.866667,4.35
OOSTENDE,BE,51.233333,2.916667
WORKINGTON,GB,54.566667,-3.633333
FLEETWOOD,GB,53.916667,-3.016667
LIVERPOOL,GB,53.416667,-3
MANCHESTER,GB,53.483333,-2.266667
GARLSTON,GB,53.35,-2.9
GLASGOW,GB,55.866667,-4.283333
GALWAY,IE,53.266667,-9.05
LIMERICK,IE,52.633333,-8.616667
KILRUSH,IE,52.633333,-9.5
GOTEBORG,SE,57.7,11.966667
SUNDERLAND,GB,54.916667,-1.366667
TYNEMOUTH,GB,55,-1.4
BERWICK-UPON-TWEED,GB,55.766667,-2
TEESPORT,GB,54.65,-1.133333
IPSWICH,GB,52.05,1.166667
KING'S LYNN,GB,52.75,0.4
BOSTON,GB,52.966667,-0.016667
GRIMSBY,GB,53.583333,-0.066667
IMMINGHAM,GB,53.633333,-0.2
KINGSTON UPON HULL,GB,53.75,-0.283333
GOOLE,GB,53.7,-0.833333
TILBURY,GB,51.466667,0.333333
BORDEAUX,FR,44.866667,-0.566667
ST NAZAIRE,FR,47.283333,-2.2
ROCHEFORT,FR,45.933333,-0.95
LEITH,GB,55.983333,-3.183333
ROSYTH,GB,56.016667,-3.433333
GRANGEMOUTH,GB,56.016667,-3.716667
DUNKERQUE PORT EST,FR,51.05,2.383333
BOULOGNE-SUR-MER,FR,50.733333,1.6
HONFLEUR,FR,49.416667,0.216667
GRAVELINES,FR,51,2.116667
LE TREPORT,FR,50.066667,1.366667
PORT OF LE HAVRE,FR,49.483333,0.116667
SWANSEA,GB,51.616667,-3.95
NEWPORT,GB,51.55,-2.983333
BREMERHAVEN,DE,53.533333,8.583333
BRAKE,DE,53.333333,8.483333
ELSFLETH,DE,53.233333,8.466667
BREMEN,DE,53.133333,8.766667
EMDEN,DE,53.333333,7.183333
LEER,DE,53.233333,7.45
HOUSTON,US,29.75,-95.283333
AVONMOUTH,GB,51.5,-2.716667
BRISTOL,GB,51.466667,-2.633333
KAUKAUNA,US,44.283333,-88.266667
PAIMPOL,FR,48.783333,-3.05
LE LEGUE,FR,48.533333,-2.75
MORLAIX,FR,48.583333,-3.833333
BHAVNAGAR,IN,21.766667,72.233333
BLANGLANCANG,ID,5.233333,97.1
CAMETA,BR,-2.25,-49.5
SANTAREM,BR,-2.416667,-54.716667
PUKOO,US,21.066667,-156.8
